"","season","game_date","home_id","home_short_display_name","home_winner","away_id","away_short_display_name","away_winner"
"343",2013,2013-03-24,145,"Ole Miss",FALSE,2325,"La Salle",TRUE
"344",2013,2013-03-24,21,"San Diego St",FALSE,526,"FGCU",TRUE
"345",2013,2013-03-24,57,"Florida",TRUE,135,"Minnesota",FALSE
"346",2013,2013-03-24,2305,"Kansas",TRUE,153,"North Carolina",FALSE
"347",2013,2013-03-24,84,"Indiana",TRUE,218,"Temple",FALSE
"348",2013,2013-03-24,194,"Ohio State",TRUE,66,"Iowa State",FALSE
"349",2013,2013-03-23,183,"Syracuse",TRUE,25,"California",FALSE
"350",2013,2013-03-23,2250,"Gonzaga",FALSE,2724,"Wichita St",TRUE
"351",2013,2013-03-23,269,"Marquette",TRUE,2086,"Butler",FALSE
"352",2013,2013-03-23,139,"Saint Louis",FALSE,2483,"Oregon",TRUE
"353",2013,2013-03-23,12,"Arizona",TRUE,108,"Harvard",FALSE
"354",2013,2013-03-23,97,"Louisville",TRUE,36,"Colorado St",FALSE
"355",2013,2013-03-23,127,"Michigan St",TRUE,235,"Memphis",FALSE
"356",2013,2013-03-23,130,"Michigan",TRUE,2670,"VCU",FALSE
"357",2013,2013-03-22,26,"UCLA",FALSE,135,"Minnesota",TRUE
"358",2013,2013-03-22,2305,"Kansas",TRUE,98,"Western KY",FALSE
"359",2013,2013-03-22,87,"Notre Dame",FALSE,66,"Iowa State",TRUE
"360",2013,2013-03-22,21,"San Diego St",TRUE,201,"Oklahoma",FALSE
"361",2013,2013-03-22,57,"Florida",TRUE,2466,"N'Western St",FALSE
"362",2013,2013-03-22,153,"North Carolina",TRUE,222,"Villanova",FALSE
"363",2013,2013-03-22,194,"Ohio State",TRUE,314,"Iona",FALSE
"364",2013,2013-03-22,46,"Georgetown",FALSE,526,"FGCU",TRUE
"365",2013,2013-03-22,356,"Illinois",TRUE,38,"Colorado",FALSE
"366",2013,2013-03-22,84,"Indiana",TRUE,256,"James Madison",FALSE
"367",2013,2013-03-22,2306,"Kansas St",FALSE,2325,"La Salle",TRUE
"368",2013,2013-03-22,156,"Creighton",TRUE,2132,"Cincinnati",FALSE
"369",2013,2013-03-22,2390,"Miami",TRUE,279,"Pacific",FALSE
"370",2013,2013-03-22,152,"NC State",FALSE,218,"Temple",TRUE
"371",2013,2013-03-22,275,"Wisconsin",FALSE,145,"Ole Miss",TRUE
"372",2013,2013-03-22,150,"Duke",TRUE,399,"Albany",FALSE
"373",2013,2013-03-21,183,"Syracuse",TRUE,149,"Montana",FALSE
"374",2013,2013-03-21,167,"New Mexico",FALSE,108,"Harvard",TRUE
"375",2013,2013-03-21,2670,"VCU",TRUE,2006,"Akron",FALSE
"376",2013,2013-03-21,36,"Colorado St",TRUE,142,"Missouri",FALSE
"377",2013,2013-03-21,2439,"UNLV",FALSE,25,"California",TRUE
"378",2013,2013-03-21,12,"Arizona",TRUE,2057,"Belmont",FALSE
"379",2013,2013-03-21,130,"Michigan",TRUE,2571,"S Dakota St",FALSE
"380",2013,2013-03-21,97,"Louisville",TRUE,2448,"NC A&T",FALSE
"381",2013,2013-03-21,197,"Oklahoma St",FALSE,2483,"Oregon",TRUE
"382",2013,2013-03-21,2250,"Gonzaga",TRUE,2582,"Southern",FALSE
"383",2013,2013-03-21,269,"Marquette",TRUE,2166,"Davidson",FALSE
"384",2013,2013-03-21,235,"Memphis",TRUE,2608,"Saint Mary's",FALSE
"385",2013,2013-03-21,139,"Saint Louis",TRUE,166,"New Mexico St",FALSE
"386",2013,2013-03-21,221,"Pitt",FALSE,2724,"Wichita St",TRUE
"387",2013,2013-03-21,2086,"Butler",TRUE,2083,"Bucknell",FALSE
"388",2013,2013-03-21,127,"Michigan St",TRUE,2674,"Valparaiso",FALSE
"389",2013,2013-03-20,68,"Boise St",FALSE,2325,"La Salle",TRUE
"390",2013,2013-03-20,256,"James Madison",TRUE,112358,"Long Island",FALSE
"391",2013,2013-03-19,2393,"MTSU",FALSE,2608,"Saint Mary's",TRUE
"392",2013,2013-03-19,2335,"Liberty",FALSE,2448,"NC A&T",TRUE
"393",2014,2014-04-07,41,"UConn",TRUE,96,"Kentucky",FALSE
"394",2014,2014-04-05,275,"Wisconsin",FALSE,96,"Kentucky",TRUE
"395",2014,2014-04-05,57,"Florida",FALSE,41,"UConn",TRUE
"396",2014,2014-03-30,130,"Michigan",FALSE,96,"Kentucky",TRUE
"397",2014,2014-03-30,127,"Michigan St",FALSE,41,"UConn",TRUE
"398",2014,2014-03-29,12,"Arizona",FALSE,275,"Wisconsin",TRUE
"399",2014,2014-03-29,57,"Florida",TRUE,2168,"Dayton",FALSE
"400",2014,2014-03-28,258,"Virginia",FALSE,127,"Michigan St",TRUE
"401",2014,2014-03-28,97,"Louisville",FALSE,96,"Kentucky",TRUE
"402",2014,2014-03-28,66,"Iowa State",FALSE,41,"UConn",TRUE
"403",2014,2014-03-28,130,"Michigan",TRUE,2633,"Tennessee",FALSE
"404",2014,2014-03-27,12,"Arizona",TRUE,21,"San Diego St",FALSE
"405",2014,2014-03-27,57,"Florida",TRUE,26,"UCLA",FALSE
"406",2014,2014-03-27,275,"Wisconsin",TRUE,239,"Baylor",FALSE
"407",2014,2014-03-27,24,"Stanford",FALSE,2168,"Dayton",TRUE
"408",2014,2014-03-23,12,"Arizona",TRUE,2250,"Gonzaga",FALSE
"409",2014,2014-03-23,258,"Virginia",TRUE,235,"Memphis",FALSE
"410",2014,2014-03-23,156,"Creighton",FALSE,239,"Baylor",TRUE
"411",2014,2014-03-23,26,"UCLA",TRUE,2617,"SF Austin",FALSE
"412",2014,2014-03-23,2633,"Tennessee",TRUE,2382,"Mercer",FALSE
"413",2014,2014-03-23,66,"Iowa State",TRUE,153,"North Carolina",FALSE
"414",2014,2014-03-23,2724,"Wichita St",FALSE,96,"Kentucky",TRUE
"415",2014,2014-03-23,2305,"Kansas",FALSE,24,"Stanford",TRUE
"416",2014,2014-03-22,222,"Villanova",FALSE,41,"UConn",TRUE
"417",2014,2014-03-22,127,"Michigan St",TRUE,108,"Harvard",FALSE
"418",2014,2014-03-22,275,"Wisconsin",TRUE,2483,"Oregon",FALSE
"419",2014,2014-03-22,183,"Syracuse",FALSE,2168,"Dayton",TRUE
"420",2014,2014-03-22,21,"San Diego St",TRUE,2449,"N Dakota St",FALSE
"421",2014,2014-03-22,130,"Michigan",TRUE,251,"Texas",FALSE
"422",2014,2014-03-22,97,"Louisville",TRUE,139,"Saint Louis",FALSE
"423",2014,2014-03-22,57,"Florida",TRUE,221,"Pitt",FALSE
"424",2014,2014-03-21,26,"UCLA",TRUE,202,"Tulsa",FALSE
"425",2014,2014-03-21,66,"Iowa State",TRUE,2428,"NC Central",FALSE
"426",2014,2014-03-21,96,"Kentucky",TRUE,2306,"Kansas St",FALSE
"427",2014,2014-03-21,258,"Virginia",TRUE,324,"Coast Car",FALSE
"428",2014,2014-03-21,2670,"VCU",FALSE,2617,"SF Austin",TRUE
"429",2014,2014-03-21,2724,"Wichita St",TRUE,13,"Cal Poly",FALSE
"430",2014,2014-03-21,153,"North Carolina",TRUE,2507,"Providence",FALSE
"431",2014,2014-03-21,235,"Memphis",TRUE,45,"G Washington",FALSE
"432",2014,2014-03-21,2250,"Gonzaga",TRUE,197,"Oklahoma St",FALSE
"433",2014,2014-03-21,2305,"Kansas",TRUE,2198,"E Kentucky",FALSE
"434",2014,2014-03-21,156,"Creighton",TRUE,309,"Louisiana",FALSE
"435",2014,2014-03-21,113,"UMass",FALSE,2633,"Tennessee",TRUE
"436",2014,2014-03-21,12,"Arizona",TRUE,2692,"Weber St",FALSE
"437",2014,2014-03-21,167,"New Mexico",FALSE,24,"Stanford",TRUE
"438",2014,2014-03-21,239,"Baylor",TRUE,158,"Nebraska",FALSE
"439",2014,2014-03-21,150,"Duke",FALSE,2382,"Mercer",TRUE
"440",2014,2014-03-20,21,"San Diego St",TRUE,166,"New Mexico St",FALSE
"441",2014,2014-03-20,97,"Louisville",TRUE,2363,"Manhattan",FALSE
"442",2014,2014-03-20,222,"Villanova",TRUE,270,"Milwaukee",FALSE
"443",2014,2014-03-20,251,"Texas",TRUE,9,"Arizona St",FALSE
"444",2014,2014-03-20,201,"Oklahoma",FALSE,2449,"N Dakota St",TRUE
"445",2014,2014-03-20,139,"Saint Louis",TRUE,152,"NC State",FALSE
"446",2014,2014-03-20,130,"Michigan",TRUE,2747,"Wofford",FALSE
"447",2014,2014-03-20,41,"UConn",TRUE,2603,"Saint Joseph's",FALSE
"448",2014,2014-03-20,127,"Michigan St",TRUE,48,"Delaware",FALSE
"449",2014,2014-03-20,57,"Florida",TRUE,399,"Albany",FALSE
"450",2014,2014-03-20,2483,"Oregon",TRUE,252,"BYU",FALSE
"451",2014,2014-03-20,183,"Syracuse",TRUE,2711,"W Michigan",FALSE
"452",2014,2014-03-20,2132,"Cincinnati",FALSE,108,"Harvard",TRUE
"453",2014,2014-03-20,38,"Colorado",FALSE,221,"Pitt",TRUE
"454",2014,2014-03-20,275,"Wisconsin",TRUE,44,"American",FALSE
"455",2014,2014-03-20,194,"Ohio State",FALSE,2168,"Dayton",TRUE
"456",2014,2014-03-19,2633,"Tennessee",TRUE,2294,"Iowa",FALSE
"457",2014,2014-03-19,2640,"Texas Southern",FALSE,13,"Cal Poly",TRUE
"458",2014,2014-03-18,2752,"Xavier",FALSE,152,"NC State",TRUE
"459",2014,2014-03-18,116,"Mount St Mary",FALSE,399,"Albany",TRUE
"460",2015,2015-04-06,150,"Duke",TRUE,275,"Wisconsin",FALSE
"461",2015,2015-04-04,96,"Kentucky",FALSE,275,"Wisconsin",TRUE
"462",2015,2015-04-04,150,"Duke",TRUE,127,"Michigan St",FALSE
"463",2015,2015-03-29,150,"Duke",TRUE,2250,"Gonzaga",FALSE
"464",2015,2015-03-29,97,"Louisville",FALSE,127,"Michigan St",TRUE
"465",2015,2015-03-28,96,"Kentucky",TRUE,87,"Notre Dame",FALSE
"466",2015,2015-03-28,275,"Wisconsin",TRUE,12,"Arizona",FALSE
"467",2015,2015-03-27,201,"Oklahoma",FALSE,127,"Michigan St",TRUE
"468",2015,2015-03-27,150,"Duke",TRUE,254,"Utah",FALSE
"469",2015,2015-03-27,97,"Louisville",TRUE,152,"NC State",FALSE
"470",2015,2015-03-27,2250,"Gonzaga",TRUE,26,"UCLA",FALSE
"471",2015,2015-03-26,12,"Arizona",TRUE,2752,"Xavier",FALSE
"472",2015,2015-03-26,96,"Kentucky",TRUE,277,"West Virginia",FALSE
"473",2015,2015-03-26,275,"Wisconsin",TRUE,153,"North Carolina",FALSE
"474",2015,2015-03-26,87,"Notre Dame",TRUE,2724,"Wichita St",FALSE
"475",2015,2015-03-22,97,"Louisville",TRUE,2460,"Northern Iowa",FALSE
"476",2015,2015-03-22,120,"Maryland",FALSE,277,"West Virginia",TRUE
"477",2015,2015-03-22,275,"Wisconsin",TRUE,2483,"Oregon",FALSE
"478",2015,2015-03-22,2250,"Gonzaga",TRUE,2294,"Iowa",FALSE
"479",2015,2015-03-22,201,"Oklahoma",TRUE,2168,"Dayton",FALSE
"480",2015,2015-03-22,2305,"Kansas",FALSE,2724,"Wichita St",TRUE
"481",2015,2015-03-22,150,"Duke",TRUE,21,"San Diego St",FALSE
"482",2015,2015-03-22,258,"Virginia",FALSE,127,"Michigan St",TRUE
"483",2015,2015-03-21,87,"Notre Dame",TRUE,2086,"Butler",FALSE
"484",2015,2015-03-21,153,"North Carolina",TRUE,8,"Arkansas",FALSE
"485",2015,2015-03-21,46,"Georgetown",FALSE,254,"Utah",TRUE
"486",2015,2015-03-21,222,"Villanova",FALSE,152,"NC State",TRUE
"487",2015,2015-03-21,2752,"Xavier",TRUE,2247,"Georgia St",FALSE
"488",2015,2015-03-21,12,"Arizona",TRUE,194,"Ohio State",FALSE
"489",2015,2015-03-21,96,"Kentucky",TRUE,2132,"Cincinnati",FALSE
"490",2015,2015-03-21,26,"UCLA",TRUE,5,"UAB",FALSE
"491",2015,2015-03-20,2507,"Providence",FALSE,2168,"Dayton",TRUE
"492",2015,2015-03-20,2250,"Gonzaga",TRUE,2449,"N Dakota St",FALSE
"493",2015,2015-03-20,21,"San Diego St",TRUE,2599,"St John's",FALSE
"494",2015,2015-03-20,275,"Wisconsin",TRUE,324,"Coast Car",FALSE
"495",2015,2015-03-20,201,"Oklahoma",TRUE,399,"Albany",FALSE
"496",2015,2015-03-20,2294,"Iowa",TRUE,2166,"Davidson",FALSE
"497",2015,2015-03-20,150,"Duke",TRUE,2523,"Robert Morris",FALSE
"498",2015,2015-03-20,2483,"Oregon",TRUE,197,"Oklahoma St",FALSE
"499",2015,2015-03-20,120,"Maryland",TRUE,2674,"Valparaiso",FALSE
"500",2015,2015-03-20,97,"Louisville",TRUE,300,"UC Irvine",FALSE
"501",2015,2015-03-20,258,"Virginia",TRUE,2057,"Belmont",FALSE
"502",2015,2015-03-20,2724,"Wichita St",TRUE,84,"Indiana",FALSE
"503",2015,2015-03-20,277,"West Virginia",TRUE,2084,"Buffalo",FALSE
"504",2015,2015-03-20,2460,"Northern Iowa",TRUE,2751,"Wyoming",FALSE
"505",2015,2015-03-20,127,"Michigan St",TRUE,61,"Georgia",FALSE
"506",2015,2015-03-20,2305,"Kansas",TRUE,166,"New Mexico St",FALSE
"507",2015,2015-03-19,46,"Georgetown",TRUE,331,"E Washington",FALSE
"508",2015,2015-03-19,96,"Kentucky",TRUE,2261,"Hampton",FALSE
"509",2015,2015-03-19,8,"Arkansas",TRUE,2747,"Wofford",FALSE
"510",2015,2015-03-19,152,"NC State",TRUE,99,"LSU",FALSE
"511",2015,2015-03-19,254,"Utah",TRUE,2617,"SF Austin",FALSE
"512",2015,2015-03-19,153,"North Carolina",TRUE,108,"Harvard",FALSE
"513",2015,2015-03-19,2132,"Cincinnati",TRUE,2509,"Purdue",FALSE
"514",2015,2015-03-19,222,"Villanova",TRUE,322,"Lafayette",FALSE
"515",2015,2015-03-19,2670,"VCU",FALSE,194,"Ohio State",TRUE
"516",2015,2015-03-19,2752,"Xavier",TRUE,145,"Ole Miss",FALSE
"517",2015,2015-03-19,2567,"SMU",FALSE,26,"UCLA",TRUE
"518",2015,2015-03-19,2086,"Butler",TRUE,251,"Texas",FALSE
"519",2015,2015-03-19,12,"Arizona",TRUE,2640,"Texas Southern",FALSE
"520",2015,2015-03-19,239,"Baylor",FALSE,2247,"Georgia St",TRUE
"521",2015,2015-03-19,66,"Iowa State",FALSE,5,"UAB",TRUE
"522",2015,2015-03-19,87,"Notre Dame",TRUE,111,"Northeastern",FALSE
"523",2015,2015-03-18,68,"Boise St",FALSE,2168,"Dayton",TRUE
"524",2015,2015-03-18,2454,"North Florida",FALSE,2523,"Robert Morris",TRUE
"525",2015,2015-03-17,145,"Ole Miss",TRUE,252,"BYU",FALSE
"526",2015,2015-03-17,2363,"Manhattan",FALSE,2261,"Hampton",TRUE
"527",2016,2016-04-04,153,"North Carolina",FALSE,222,"Villanova",TRUE
"528",2016,2016-04-02,153,"North Carolina",TRUE,183,"Syracuse",FALSE
"529",2016,2016-04-02,201,"Oklahoma",FALSE,222,"Villanova",TRUE
"530",2016,2016-03-27,153,"North Carolina",TRUE,87,"Notre Dame",FALSE
"531",2016,2016-03-27,258,"Virginia",FALSE,183,"Syracuse",TRUE
"532",2016,2016-03-26,2305,"Kansas",FALSE,222,"Villanova",TRUE
"533",2016,2016-03-26,2483,"Oregon",FALSE,201,"Oklahoma",TRUE
"534",2016,2016-03-25,153,"North Carolina",TRUE,84,"Indiana",FALSE
"535",2016,2016-03-25,183,"Syracuse",TRUE,2250,"Gonzaga",FALSE
"536",2016,2016-03-25,87,"Notre Dame",TRUE,275,"Wisconsin",FALSE
"537",2016,2016-03-25,258,"Virginia",TRUE,66,"Iowa State",FALSE
"538",2016,2016-03-24,2483,"Oregon",TRUE,150,"Duke",FALSE
"539",2016,2016-03-24,2305,"Kansas",TRUE,120,"Maryland",FALSE
"540",2016,2016-03-24,201,"Oklahoma",TRUE,245,"Texas A&M",FALSE
"541",2016,2016-03-24,222,"Villanova",TRUE,2390,"Miami",FALSE
"542",2016,2016-03-20,2483,"Oregon",TRUE,2603,"Saint Joseph's",FALSE
"543",2016,2016-03-20,2752,"Xavier",FALSE,275,"Wisconsin",TRUE
"544",2016,2016-03-20,245,"Texas A&M",TRUE,2460,"Northern Iowa",FALSE
"545",2016,2016-03-20,120,"Maryland",TRUE,62,"Hawai'i",FALSE
"546",2016,2016-03-20,183,"Syracuse",TRUE,2393,"MTSU",FALSE
"547",2016,2016-03-20,201,"Oklahoma",TRUE,2670,"VCU",FALSE
"548",2016,2016-03-20,87,"Notre Dame",TRUE,2617,"SF Austin",FALSE
"549",2016,2016-03-20,222,"Villanova",TRUE,2294,"Iowa",FALSE
"550",2016,2016-03-19,153,"North Carolina",TRUE,2507,"Providence",FALSE
"551",2016,2016-03-19,254,"Utah",FALSE,2250,"Gonzaga",TRUE
"552",2016,2016-03-19,2305,"Kansas",TRUE,41,"UConn",FALSE
"553",2016,2016-03-19,258,"Virginia",TRUE,2086,"Butler",FALSE
"554",2016,2016-03-19,66,"Iowa State",TRUE,2031,"Little Rock",FALSE
"555",2016,2016-03-19,96,"Kentucky",FALSE,84,"Indiana",TRUE
"556",2016,2016-03-19,150,"Duke",TRUE,43,"Yale",FALSE
"557",2016,2016-03-19,2390,"Miami",TRUE,2724,"Wichita St",FALSE
"558",2016,2016-03-18,2603,"Saint Joseph's",TRUE,2132,"Cincinnati",FALSE
"559",2016,2016-03-18,87,"Notre Dame",TRUE,130,"Michigan",FALSE
"560",2016,2016-03-18,251,"Texas",FALSE,2460,"Northern Iowa",TRUE
"561",2016,2016-03-18,2752,"Xavier",TRUE,2692,"Weber St",FALSE
"562",2016,2016-03-18,2483,"Oregon",TRUE,107,"Holy Cross",FALSE
"563",2016,2016-03-18,245,"Texas A&M",TRUE,2739,"Green Bay",FALSE
"564",2016,2016-03-18,277,"West Virginia",FALSE,2617,"SF Austin",TRUE
"565",2016,2016-03-18,275,"Wisconsin",TRUE,221,"Pitt",FALSE
"566",2016,2016-03-18,120,"Maryland",TRUE,2571,"S Dakota St",FALSE
"567",2016,2016-03-18,201,"Oklahoma",TRUE,2934,"Bakersfield",FALSE
"568",2016,2016-03-18,2294,"Iowa",TRUE,218,"Temple",FALSE
"569",2016,2016-03-18,127,"Michigan St",FALSE,2393,"MTSU",TRUE
"570",2016,2016-03-18,25,"California",FALSE,62,"Hawai'i",TRUE
"571",2016,2016-03-18,204,"Oregon St",FALSE,2670,"VCU",TRUE
"572",2016,2016-03-18,222,"Villanova",TRUE,2427,"UNC Asheville",FALSE
"573",2016,2016-03-18,2168,"Dayton",FALSE,183,"Syracuse",TRUE
"574",2016,2016-03-17,2550,"Seton Hall",FALSE,2250,"Gonzaga",TRUE
"575",2016,2016-03-17,30,"USC",FALSE,2507,"Providence",TRUE
"576",2016,2016-03-17,96,"Kentucky",TRUE,2619,"Stony Brook",FALSE
"577",2016,2016-03-17,12,"Arizona",FALSE,2724,"Wichita St",TRUE
"578",2016,2016-03-17,254,"Utah",TRUE,278,"Fresno St",FALSE
"579",2016,2016-03-17,153,"North Carolina",TRUE,526,"FGCU",FALSE
"580",2016,2016-03-17,84,"Indiana",TRUE,236,"Chattanooga",FALSE
"581",2016,2016-03-17,2390,"Miami",TRUE,2084,"Buffalo",FALSE
"582",2016,2016-03-17,2509,"Purdue",FALSE,2031,"Little Rock",TRUE
"583",2016,2016-03-17,2305,"Kansas",TRUE,2046,"Austin Peay",FALSE
"584",2016,2016-03-17,258,"Virginia",TRUE,2261,"Hampton",FALSE
"585",2016,2016-03-17,239,"Baylor",FALSE,43,"Yale",TRUE
"586",2016,2016-03-17,66,"Iowa State",TRUE,314,"Iona",FALSE
"587",2016,2016-03-17,38,"Colorado",FALSE,41,"UConn",TRUE
"588",2016,2016-03-17,2641,"Texas Tech",FALSE,2086,"Butler",TRUE
"589",2016,2016-03-17,150,"Duke",TRUE,350,"UNC Wilmington",FALSE
"590",2016,2016-03-16,130,"Michigan",TRUE,202,"Tulsa",FALSE
"591",2016,2016-03-16,2582,"Southern",FALSE,107,"Holy Cross",TRUE
"592",2016,2016-03-15,238,"Vanderbilt",FALSE,2724,"Wichita St",TRUE
"593",2016,2016-03-15,526,"FGCU",TRUE,161,"Fair Dickinson",FALSE
"594",2017,2017-04-03,153,"North Carolina",TRUE,2250,"Gonzaga",FALSE
"595",2017,2017-04-01,153,"North Carolina",TRUE,2483,"Oregon",FALSE
"596",2017,2017-04-01,2250,"Gonzaga",TRUE,2579,"South Carolina",FALSE
"597",2017,2017-03-26,153,"North Carolina",TRUE,96,"Kentucky",FALSE
"598",2017,2017-03-26,57,"Florida",FALSE,2579,"South Carolina",TRUE
"599",2017,2017-03-25,2305,"Kansas",FALSE,2483,"Oregon",TRUE
"600",2017,2017-03-25,2250,"Gonzaga",TRUE,2752,"Xavier",FALSE
"601",2017,2017-03-24,57,"Florida",TRUE,275,"Wisconsin",FALSE
"602",2017,2017-03-24,96,"Kentucky",TRUE,26,"UCLA",FALSE
"603",2017,2017-03-24,239,"Baylor",FALSE,2579,"South Carolina",TRUE
"604",2017,2017-03-24,153,"North Carolina",TRUE,2086,"Butler",FALSE
"605",2017,2017-03-23,12,"Arizona",FALSE,2752,"Xavier",TRUE
"606",2017,2017-03-23,2305,"Kansas",TRUE,2509,"Purdue",FALSE
"607",2017,2017-03-23,2250,"Gonzaga",TRUE,277,"West Virginia",FALSE
"608",2017,2017-03-23,2483,"Oregon",TRUE,130,"Michigan",FALSE
"609",2017,2017-03-19,26,"UCLA",TRUE,2132,"Cincinnati",FALSE
"610",2017,2017-03-19,150,"Duke",FALSE,2579,"South Carolina",TRUE
"611",2017,2017-03-19,239,"Baylor",TRUE,30,"USC",FALSE
"612",2017,2017-03-19,2483,"Oregon",TRUE,227,"Rhode Island",FALSE
"613",2017,2017-03-19,153,"North Carolina",TRUE,8,"Arkansas",FALSE
"614",2017,2017-03-19,2305,"Kansas",TRUE,127,"Michigan St",FALSE
"615",2017,2017-03-19,96,"Kentucky",TRUE,2724,"Wichita St",FALSE
"616",2017,2017-03-19,97,"Louisville",FALSE,130,"Michigan",TRUE
"617",2017,2017-03-18,2509,"Purdue",TRUE,66,"Iowa State",FALSE
"618",2017,2017-03-18,57,"Florida",TRUE,258,"Virginia",FALSE
"619",2017,2017-03-18,12,"Arizona",TRUE,2608,"Saint Mary's",FALSE
"620",2017,2017-03-18,2086,"Butler",TRUE,2393,"MTSU",FALSE
"621",2017,2017-03-18,52,"Florida St",FALSE,2752,"Xavier",TRUE
"622",2017,2017-03-18,2250,"Gonzaga",TRUE,77,"Northwestern",FALSE
"623",2017,2017-03-18,222,"Villanova",FALSE,275,"Wisconsin",TRUE
"624",2017,2017-03-18,277,"West Virginia",TRUE,87,"Notre Dame",FALSE
"625",2017,2017-03-17,26,"UCLA",TRUE,2309,"Kent State",FALSE
"626",2017,2017-03-17,96,"Kentucky",TRUE,94,"N Kentucky",FALSE
"627",2017,2017-03-17,2579,"South Carolina",TRUE,269,"Marquette",FALSE
"628",2017,2017-03-17,2390,"Miami",FALSE,127,"Michigan St",TRUE
"629",2017,2017-03-17,2132,"Cincinnati",TRUE,2306,"Kansas St",FALSE
"630",2017,2017-03-17,150,"Duke",TRUE,2653,"Troy",FALSE
"631",2017,2017-03-17,2168,"Dayton",FALSE,2724,"Wichita St",TRUE
"632",2017,2017-03-17,2305,"Kansas",TRUE,302,"UC Davis",FALSE
"633",2017,2017-03-17,156,"Creighton",FALSE,227,"Rhode Island",TRUE
"634",2017,2017-03-17,153,"North Carolina",TRUE,2640,"Texas Southern",FALSE
"635",2017,2017-03-17,2567,"SMU",FALSE,30,"USC",TRUE
"636",2017,2017-03-17,97,"Louisville",TRUE,55,"J'Ville St",FALSE
"637",2017,2017-03-17,2483,"Oregon",TRUE,314,"Iona",FALSE
"638",2017,2017-03-17,8,"Arkansas",TRUE,2550,"Seton Hall",FALSE
"639",2017,2017-03-17,239,"Baylor",TRUE,166,"New Mexico St",FALSE
"640",2017,2017-03-17,130,"Michigan",TRUE,197,"Oklahoma St",FALSE
"641",2017,2017-03-16,12,"Arizona",TRUE,155,"North Dakota",FALSE
"642",2017,2017-03-16,66,"Iowa State",TRUE,2440,"Nevada",FALSE
"643",2017,2017-03-16,275,"Wisconsin",TRUE,259,"Virginia Tech",FALSE
"644",2017,2017-03-16,52,"Florida St",TRUE,526,"FGCU",FALSE
"645",2017,2017-03-16,2509,"Purdue",TRUE,261,"Vermont",FALSE
"646",2017,2017-03-16,2608,"Saint Mary's",TRUE,2670,"VCU",FALSE
"647",2017,2017-03-16,222,"Villanova",TRUE,116,"Mount St Mary",FALSE
"648",2017,2017-03-16,120,"Maryland",FALSE,2752,"Xavier",TRUE
"649",2017,2017-03-16,77,"Northwestern",TRUE,238,"Vanderbilt",FALSE
"650",2017,2017-03-16,135,"Minnesota",FALSE,2393,"MTSU",TRUE
"651",2017,2017-03-16,57,"Florida",TRUE,2193,"ETSU",FALSE
"652",2017,2017-03-16,277,"West Virginia",TRUE,2083,"Bucknell",FALSE
"653",2017,2017-03-16,2250,"Gonzaga",TRUE,2571,"S Dakota St",FALSE
"654",2017,2017-03-16,2086,"Butler",TRUE,2737,"Winthrop",FALSE
"655",2017,2017-03-16,258,"Virginia",TRUE,350,"UNC Wilmington",FALSE
"656",2017,2017-03-16,87,"Notre Dame",TRUE,163,"Princeton",FALSE
"657",2017,2017-03-15,2507,"Providence",FALSE,30,"USC",TRUE
"658",2017,2017-03-15,302,"UC Davis",TRUE,2428,"NC Central",FALSE
"659",2018,2018-04-02,222,"Villanova",TRUE,130,"Michigan",FALSE
"660",2018,2018-03-31,222,"Villanova",TRUE,2305,"Kansas",FALSE
"661",2018,2018-03-31,130,"Michigan",TRUE,2350,"Loyola Chicago",FALSE
"662",2018,2018-03-25,2305,"Kansas",TRUE,150,"Duke",FALSE
"663",2018,2018-03-25,222,"Villanova",TRUE,2641,"Texas Tech",FALSE
"664",2018,2018-03-24,130,"Michigan",TRUE,52,"Florida St",FALSE
"665",2018,2018-03-24,2306,"Kansas St",FALSE,2350,"Loyola Chicago",TRUE
"666",2018,2018-03-23,2509,"Purdue",FALSE,2641,"Texas Tech",TRUE
"667",2018,2018-03-23,150,"Duke",TRUE,183,"Syracuse",FALSE
"668",2018,2018-03-23,222,"Villanova",TRUE,277,"West Virginia",FALSE
"669",2018,2018-03-23,2305,"Kansas",TRUE,228,"Clemson",FALSE
"670",2018,2018-03-22,2250,"Gonzaga",FALSE,52,"Florida St",TRUE
"671",2018,2018-03-22,96,"Kentucky",FALSE,2306,"Kansas St",TRUE
"672",2018,2018-03-22,130,"Michigan",TRUE,245,"Texas A&M",FALSE
"673",2018,2018-03-22,2440,"Nevada",FALSE,2350,"Loyola Chicago",TRUE
"674",2018,2018-03-18,277,"West Virginia",TRUE,276,"Marshall",FALSE
"675",2018,2018-03-18,2752,"Xavier",FALSE,52,"Florida St",TRUE
"676",2018,2018-03-18,2306,"Kansas St",TRUE,2378,"UMBC",FALSE
"677",2018,2018-03-18,2,"Auburn",FALSE,228,"Clemson",TRUE
"678",2018,2018-03-18,2132,"Cincinnati",FALSE,2440,"Nevada",TRUE
"679",2018,2018-03-18,153,"North Carolina",FALSE,245,"Texas A&M",TRUE
"680",2018,2018-03-18,127,"Michigan St",FALSE,183,"Syracuse",TRUE
"681",2018,2018-03-18,2509,"Purdue",TRUE,2086,"Butler",FALSE
"682",2018,2018-03-17,130,"Michigan",TRUE,248,"Houston",FALSE
"683",2018,2018-03-17,2641,"Texas Tech",TRUE,57,"Florida",FALSE
